pool_hash,epoch_no,ticker_name,json,metadata_url,metadata_hash,metadata_registered_tx_hash
01df29429173d263c7533a22742dae19f16a08798b7a57873c34cf58,232,000,"{""description"":""Stability, Security, Reliability, Neutrality! Stake pool server is located in our own mini data center in Switzerland with nodes in Europe."",""homepage"":""https://ispool.live/"",""name"":""Switzerland Investment"",""ticker"":""000""}",https://ispool.live/metadata,NP3eI3gS+rFNKagEI7spXzkSL0/qGq4xuQK/haySe14=,86ec5b07df13dd002770a64f47c461dac1f722e58df22f47d10af79eefd5eaae
d22d7c62ed2007ee958be0717c37a0acf9ef2c055be647d8bb3fbdcf,268,0000,"{""description"":""A stake pool based in Melbourne, Australia."",""homepage"":""http://sbwh.com.au/infinity-pool"",""name"":""INFINITY"",""ticker"":""0000""}",http://sbwh.com.au/infinity-pool/poolMetaData.json,AloVtw/NpbH2iyBhzh1mR68wqCbNXPaThdC+sMkyCE8=,202d6adcafbb2f7ff6b39b1b202bdf1e5a66313392c39e97f37d60480bba80e2
33708d590f4549170125524fcbd6bc189fa8711fba52f8ead4276ca4,271,00000,"{""description"":""Delegate to our mission-driven Adaberry Pi Cardano stake pool and be rewarded for helping heal the environment and economy. 🥧 ( π ≈ 3.14 :: ₳ ≡ ∞ ) 😃"",""homepage"":""https://adaberrypi.com"",""name"":""Adaberry Pi"",""ticker"":""00000""}",https://adaberrypi.com/meta.00000.json,cGwe+f3wYH1lM7nmEVFf+rV2VyXTapf6KC8a01br1jc=,ae45e57b6a1346f61e46c0ec83c167fd0ec08595673772ceac7c4dd0aebf617e
386c5cc510bb93b7a85d741af0170e873fe7477534199dec4b2725db,284,001,"{""description"":""Bare metal, single pool operator committed to decentralization.  Our mission is to stand up bare metal relays throughout the pioneer countries of SE Asia.  Please stake with us today to help make it a reality tomorrow!  Ticker 001"",""homepage"":""https://cardanoistheway.com"",""name"":""Cardano is the Way"",""ticker"":""001""}",https://raw.githubusercontent.com/citw2/m/master/meta.json,9LJU5n0zrBNplxgnRpmIDD6WCnmzF2WRzjfi7IUNo1c=,e42d397a3736c3a5ecb95fbede30842301ceb5308c6adfe9bb57235b66466269
6dbbf0718c4eae698d5033a16ea8b3f1c9334dbffb620eb4ee2ef125,208,09PC2,"{""description"":""Skilled team 0.9% pools"",""homepage"":""http://09pctpools.com"",""name"":""0.9 Percent Pool #2"",""ticker"":""09PC2""}",https://raw.githubusercontent.com/VN121/1/master/MetaData2.json,BCdlg07RBMSEp4SjIjP9dv0cyvh80KW/SC2mUxetJS4=,4733a575b7bdc6761acc8129e907bd601d3ec0c034f5dba28cdc9ee367d64161
b8e741efd97a8657dd8ba7e8976f92e7e2523f01b1a6a5fbac9eae07,208,09PCT,"{""description"":""Skilled team 0.9% pools"",""homepage"":""http://09pctpools.com"",""name"":""0.9 Percent Pool #1"",""ticker"":""09PCT""}",https://raw.githubusercontent.com/VN121/1/master/MetaData.json,X4XGizb7eX4sjoukRnPK0qFxdK/lb7eMeqtJPitJ9UQ=,4290c844edff670a57a13abc1eb989239b575cdcc9e725fd91721af48adf42f4
2c799c3eb2fb59dbf874500fa77df18a2acaa8cfec1793c928294a50,296,0AAAA,"{""description"":""AAAA++++ pool. Secure, Reliable and positive vibes only."",""homepage"":""https://0AAAA.org"",""name"":""AAAA pool"",""ticker"":""0AAAA""}",https://a4a.s3.eu-north-1.amazonaws.com/md.json,4wW0Bk+b6LSCNaLlVbRclGlaBo73fHUMU8Gxnm/ljdU=,34457806d85944de996eccdeb6ed92292b0d9f9d08c11c12cce303b190c3abbe
506da8814a1e6bc0a9a83e96493977e7780e3c640465f340ac51456d,356,0AKN0,"{""description"":""Here to help promote decentralization and awareness of Cardano. Offering a highly reliable stake pool for maximizing rewards. Follow us on Twitter - @ArkanoPool"",""homepage"":""https://arkanopool.wordpress.com/"",""name"":""Arkano Pool"",""ticker"":""0AKN0""}",https://bit.ly/3BXMd6G,ux6svm2D0Kfv6RVNxyTA0qN3LKDmzR0aimZuBQ/sL+c=,424220270d3224b8e9f9d83bbdd1d0e8e9599a0da83b5f8bf5f4213b1a9bc458
506da8814a1e6bc0a9a83e96493977e7780e3c640465f340ac51456d,344,0AKN0,"{""description"":""This stake pool is operated in the NYC metro area by an IT engineer. Excited to help build and grow this community! Follow us on Twitter - @ArkanoPool"",""homepage"":""https://arkanopool.wordpress.com/"",""name"":""Arkano Pool"",""ticker"":""0AKN0""}",https://bit.ly/3MzErl7,XS4o2FOstClDHY2tx34jmjUvTCVFp3EIHcFjWrK/JLg=,95e1e3e96e57b463ee54b013cfa460c256b23daf6bd387c8704114ae4846da63
506da8814a1e6bc0a9a83e96493977e7780e3c640465f340ac51456d,328,0AKN0,"{""description"":""Pool operated by IT engineer. Excited to help build and grow this community!"",""homepage"":""https://arkanopool.wordpress.com/"",""name"":""Arkano Pool"",""ticker"":""0AKN0""}",https://bit.ly/3NoPOOo,3z3v2poHGB5lIehZ1qvPSDqA5h2NpH5KtqhL2ap4xco=,b7b47a848b7758746c3abbbefb7190dae280ffe89c280ed8a1eeb62c9aad6032
348138a2f05c360a707358983bb2c6f0a4ba4b885c6109debbe4fa6b,252,0BRN2,"{""description"":""Cardano Digital Brain Power – your 24/7 Staking Pool, reality in a world of pure imagination. Technological innovation bringing you Trust, Confidence and Security. Join us, power your BRAIN"",""homepage"":""https://cardanobrainpower.com"",""name"":""Cardano Digital Brain Power"",""ticker"":""0BRN2""}",https://tinyurl.com/0BRN2meta,Z8LipnKAZKkm0eTsFfC8fiZWz1mWIyzf9ydnkxarzYc=,78665d99548bd9d232fa27cdb213fb7062963bf50af6cbb4e2159cdee460de85
8b964766617311484e783504c3658c190f4c06382cc0f37cdfc58bff,297,0BoB,"{""description"":""Building Wealth one Block at a Time"",""homepage"":""http://18.119.65.114/index.html"",""name"":""BankOnBlocks"",""ticker"":""0BoB""}",http://18.119.65.114/pool.metadata.json,WC1wXGjTw2FHzWBwwfJFevrT0P6RJuFiqOMClq7ph7k=,dabe4c4dbcf574ff9578dce2a3985f59feadc1299fade6db9e9773b204b38ee8
ad979a54013e2d017df552e09b383b611376de2cc59bd2583f86a632,288,0CO2,"{""description"":""Stake and take part in fighting CO2 in the athmosphere"",""homepage"":""https://alexanderharlov.github.io/0CO2Pool/"",""name"":""0CO2Pool"",""ticker"":""0CO2""}",https://git.io/JuTo7,Ya83w/Z1Pcok66GAkioccAgvZ45azQXbtxdk5PRx7eg=,6deac08fe919e71a4fd28f124b77bb611ae4dfd53d91116f13703e9a52530711
96b0dac2d1da7a46ef457c75121686cb083f592227cd414e0ec138b8,227,0FEE0,"{""description"":""0% fee club! All the rewards are going to you!"",""homepage"":""https://0fee.club/"",""name"":""0 fee club"",""ticker"":""0FEE0""}",https://raw.githubusercontent.com/0fee/meta/main/0FEE0.json,HKNe+krqpvw4qouh8Djnmj6u7i7+/m3zotEcQwOrISU=,cf4f0d034682d8d0d22667a13777cb436a5a848421116cc771a7720f257a55fe
a5badbd63e2af0474baaa92cac4f2b847f0b333681ad53254253e7c6,227,0FEE1,"{""description"":""0% fee club! All the rewards are going to you!"",""homepage"":""https://0fee.club/"",""name"":""0 fee club"",""ticker"":""0FEE1""}",https://raw.githubusercontent.com/0fee/meta/main/0FEE1.json,CrAI0Gfrnl2m8o3nLczkc0ypHQ4IuxZn8YPLrPW/Z9I=,13739fc98fbb4694dc116bf67608f3a04ef7d1f4e5670c26f25b4f205ff538f7
9f993ee3ed3cbb87e8096735bae69297cf34706e20720602a1804810,227,0FEE2,"{""description"":""0% fee club! All the rewards are going to you!"",""homepage"":""https://0fee.club/"",""name"":""0 fee club"",""ticker"":""0FEE2""}",https://raw.githubusercontent.com/0fee/meta/main/0FEE2.json,vcMFMUq1LTkfjro7D2qJ0bin+y+pvRnFEVcTbsVVBg0=,f15e50418232434f04935541e4683cfd5d9ae3bfdc8083ef69e98bb48e83d681
d51eb01bbfc128e557b51ea104983dc3825cd73e11fa1c33b950c66f,227,0FEE3,"{""description"":""0% fee club! All the rewards are going to you!"",""homepage"":""https://0fee.club/"",""name"":""0 fee club"",""ticker"":""0FEE3""}",https://raw.githubusercontent.com/0fee/meta/main/0FEE3.json,dg67dj2k7k9/MRTPPmP/xZMgB0TJiPctnWbhAfGIK0o=,055b74cd04774db717a816cd5e3ecbe7e934cf88c35c529a19f6d905efd4df7a
d01379b3dc768ece2a25f2c20b6b434d79dcd9bb16b1645e9a62d500,227,0FEE4,"{""description"":""0% fee club! All the rewards are going to you!"",""homepage"":""https://0fee.club/"",""name"":""0 fee club"",""ticker"":""0FEE4""}",https://raw.githubusercontent.com/0fee/meta/main/0FEE4.json,GUL5FzqarHftPRGwAtHU/L30LnBoXsOm47hJCAZkuKU=,a1c0166f46c36b5c86da486fa06824b93ac84c8cb635ff101559e73aa3fa92d1
4ccf05ec7a62460384a951c590e58c7294a9031309d03834e3496f35,227,0FEE5,"{""description"":""0% fee club! All the rewards are going to you!"",""homepage"":""https://0fee.club/"",""name"":""0 fee club"",""ticker"":""0FEE5""}",https://raw.githubusercontent.com/0fee/meta/main/0FEE5.json,OVd+jQCwqfmepp7nntEkzX32EMwI5FVlADReqs8Sehc=,a9fcb319eaacdc066f44a23f6f0909dd452317c2e0edaa788e3a0d9fc96efe20
53228453540d4190af4cae49be60cc6e8219682ecc2bbbced7d8f20b,227,0FEE6,"{""description"":""0% fee club! All the rewards are going to you!"",""homepage"":""https://0fee.club/"",""name"":""0 fee club"",""ticker"":""0FEE6""}",https://raw.githubusercontent.com/0fee/meta/main/0FEE6.json,RPGnkcPcUEvbNlNqKXd+wRQCWBBAIg94hgfVJjSprZc=,218118b66a687025434906b9365a93e6c193f5ee636e913af717420dff638443
af55538be1b01342af8b400d7f83844bfed9faf3e38fb5b9f6ff57c4,227,0FEE7,"{""description"":""0% fee club! All the rewards are going to you!"",""homepage"":""https://0fee.club/"",""name"":""0 fee club"",""ticker"":""0FEE7""}",https://raw.githubusercontent.com/0fee/meta/main/0FEE7.json,uSImRtCFqG2BjhGzRKUwpykk6fh/Hs5XjWS7/oI8lxo=,41c305445b6341cad4b17ef5434649572fcc229a75d25be831235855f179c823
20d72d4a07d2e1951d9d1ef27b6bab3c810444d667b13387eae89d77,227,0FEE8,"{""description"":""0% fee club! All the rewards are going to you!"",""homepage"":""https://0fee.club/"",""name"":""0 fee club"",""ticker"":""0FEE8""}",https://raw.githubusercontent.com/0fee/meta/main/0FEE8.json,msN8yIZpfXMYH+GjgSpG5aacb5SwuziXFv+eDAMimrc=,3b2b36e3d5854cba58487099e23e47fca657109d2bbcfd0992eb1749dbd3360b
3255c0e0a0f673b09de6bd68dda3bb31a7cfc7959e316930642c107e,227,0FEE9,"{""description"":""0% fee club! All the rewards are going to you!"",""homepage"":""https://0fee.club/"",""name"":""0 fee club"",""ticker"":""0FEE9""}",https://raw.githubusercontent.com/0fee/meta/main/0FEE9.json,Gf0n0yrPQJODmBEVU34MxFE/hh9lC7AeHMBi+DLH8n4=,0fc7af36a23bb4cbcf107940e349ae8b6e40c8f7d725211a9a24e10cc66e3175
d1a8987c096237020fb566c2ce081e0d122cfe6aabf33635c9daa418,326,0FEES,"{""description"":""0FEES is a Cardano staking pool that guarantees an optimal performance while charging the minimum amount of fees allowed by the protocol. Our mission is to maximize the benefits of the stakers by reducing operational costs."",""homepage"":""https://www.zerofeespool.com"",""name"":""Zero Fees"",""ticker"":""0FEES""}",https://www.zerofeespool.com/spo-cardano/0fees.json,29AZeaGgGo3rM48rl+MV+enF0ViTWqiG7saWW9t6MsQ=,9306bd1dd4e934ebdf685ce9ca698d578b76bf2f67b2d53974edbaee5f653b66
d1a8987c096237020fb566c2ce081e0d122cfe6aabf33635c9daa418,297,0FEES,"{""description"":""0FEES is a Cardano staking pool that guarantees an optimal performance while charging the minimum amount of fees allowed by the protocol. Our mission is to maximize the benefits of the stakers by reducing operational costs."",""homepage"":""https://www.zerofeespool.com"",""name"":""Zero Fees"",""ticker"":""0FEES""}",https://www.zerofeespool.com/cardano/0fees.json,98X/0UzRrULYlRRdTtfT0XECfAMIPJTKhPruUQBG0rg=,1a02f33b16721dab61aab4d2066a015032b0da568d0e167a70930245e93863fb
f0e708ba4407cb2414d6138b739d2fb416dd1621deb8371b6ccc8088,232,0PCT,"{""description"":""MIGRATE to 0PCT1 due to saturation! Maximise your rewards with our high performance pools 0PCT 0PCT1 0PCT2. Guaranteed to run a 0% fee margin. Stake smart, stake 0PCT!"",""homepage"":""https://www.0pctpools.com"",""name"":""0 Percent Pool"",""ticker"":""0PCT""}",https://raw.githubusercontent.com/0PCTPools/x/main/0.json,qXmmHGhHcwD4nGWyaRTobQewALXLJU3iZQnYwAj/W/I=,4e4b3787397e47493e2e825c0ff689dc1ae36bf5d27e5ff13e41c265f7369853
5606dd286691c8323217da1d630bbee6e3cbf48173659cfca7fcec9a,232,0PCT1,"{""description"":""Maximise your rewards with our high performance pools 0PCT 0PCT1 0PCT2. Guaranteed to run a 0% fee margin. Sign up via our website and set and forget your staking with 0PCT (Cloud Based). Stake smart, stake 0PCT!"",""homepage"":""https://www.0pctpools.com"",""name"":""0 Percent Pool"",""ticker"":""0PCT1""}",https://raw.githubusercontent.com/0PCTPools/x/main/1.json,UG8NP3TH/Mei+8sbinj4sAApb+dJlMo9UY8yBGwvRFw=,66ebbfcad0065cb21ffbb12e084cc33cf4125b73b2248767444c66fb4893900c
246059d893724b6c3a9fe434ed6d7d189dd3c0c22b357a31bd3953c7,292,0PCT2,"{""description"":""Maximise your rewards with our high performance pools 0PCT 0PCT1 0PCT2. Guaranteed to run a 0% fee margin. Sign up via our website and set and forget your staking with 0PCT (Cloud Based). Stake smart, stake 0PCT!"",""homepage"":""https://www.0pctpools.com"",""name"":""0 Percent Pool"",""ticker"":""0PCT2""}",https://git.io/JzDDY,drnUnTPyDMxqX1fT0MC8M1lq8G0Ep51/q9Y8Wv41OOQ=,3779a80d26d15c7616ff06c05b3ce4ba6d2ef7e0f35f07b9c925621259ec056f
657adbe7f383bbe0b98a9ca74b9ebd5b9e7dff1e2ffeacbbeab20d76,232,0PCT2,"{""description"":""Maximise your rewards with our high performance pools 0PCT 0PCT1 0PCT2. Guaranteed to run a 0% fee margin. Sign up via our website and set and forget your staking with 0PCT (Cloud Based). Stake smart, stake 0PCT!"",""homepage"":""https://www.0pctpools.com"",""name"":""0 Percent Pools"",""ticker"":""0PCT2""}",https://raw.githubusercontent.com/0PCTPools/x/main/2.json,8yEbtNmSJwJm9q7FXpbBvIr8GZIBT+2wcB10ilOnvxk=,0883883e63e284a515dfbf5afb580dd5e026e778404dc5ba0e71f760c25075e7
9c4e139cd1f5beb3bf08a82e80c3de3ea0c453bc0a1e6ccb8cc8e771,260,0POOL,"{""description"":""Absolute lowest cost - ZERO EXTRA FEES - Cardano Staking Pool!  Native American Owned, servers use renewable energy, our profits support charities that save babies, and we are increasing Cardano awareness."",""homepage"":""https://0pool.net"",""name"":""🚀 0POOL-1 🚀"",""ticker"":""0POOL""}",https://0pool.net/Pool1/poolMetaData.json,bqRZEmZtQcVb2z63D0o7eTqqR7JR9R+IHiafU+NWyuI=,6f3e28baedbf9c68d4ef349e08c02cfe46d2a1d558dfdbaf2a82351e307036b1
90722261a7047faeaa946b0ee5f9815d7bd21fff076cd9f996e6e907,283,100x,"{""description"":""100x More | Decentralized | Peer Reviewed | Future Proof |"",""homepage"":""https://www.TexasStakeHouse.com"",""name"":""100x by Texas StakeHouse"",""ticker"":""100x""}",https://tinyurl.com/y3my8suk,vkVq8NvMKd66xo5wasIdZWEE6eU8OCG6JWGeWCKmYUg=,dfe0a61190b88700fa7605e351528aef6b82cea5a9b5169f89c27bdcc325f231
2ee55d7b009062a5d33b00908795d136fa5fb1de4f7e188a16024b22,383,123,"{""description"":""Enterprise class stable stake pool. We do believe in Cardano's success."",""homepage"":""https://123hub.net"",""name"":""123Hub Stake Pool"",""ticker"":""123""}",https://123hub.net/pool-metadata.json,zzelk773+W1EggP26z3oYI/LvvmWJ9yp86qDKIsbmW8=,ef09a2923c5f666e725760f62e0be441f8f0ce9418582520877f2d97d10e5963
657adbe7f383bbe0b98a9ca74b9ebd5b9e7dff1e2ffeacbbeab20d76,252,12345,"{""description"":""THIS POOL IS DEAD - May it live on forever in our memories X-("",""homepage"":""https://www.youtube.com/watch?v=nEXZQmA8Yj4"",""name"":""Lost but not forgotten"",""ticker"":""12345""}",https://cardanometa.blob.core.windows.net/zpools/RIP.json,txs/8Ot27GD4NcHsLrtzvZ3DgNDKst3ncdD8tsl99Uw=,45639e8e44145775a4f9632d915d2843d17a645c28bd0ad697958cc7dc12f438
a84d7b46aef878ae8873710bdb9ee3119094dc0bbe0d80e94f53cb9e,341,1337,"{""description"":""Keep Calm and Stake ADA "",""homepage"":""http://1337.chiplife.art"",""name"":""1337"",""ticker"":""1337""}",http://1337.chiplife.art/metadata/1337.json,wJLnOhZwvCKjPO7I80+9MX+LUlM9F2ItbZv0iUIaZ0E=,25e0874e9c956fbcdb263946234925c891d0b02f0b891a74c82a238084d28b85
2c70dbb43dcb719678da00611c861e85617530f6d30a41d578573fc9,255,14ALL,"{""description"":""Together we can make a difference!"",""homepage"":""https://14all.dev"",""name"":""One4All"",""ticker"":""14ALL""}",https://git.io/JYq7Z,QHARvK2H8C6GhFx1ozvbwSlALaew2jzXDwoU4iXPvrg=,9511e37efb424955fdef33c80cbef5fe4ce91923724eda6b9ad5dcb40afe3e57
966106b1d4d962a49ac41662f544a85d113e7d87eb0affe07b953f58,259,1ADA,"{""description"":""One ADA Pool"",""homepage"":""https://1ada.org"",""name"":""1ADA"",""ticker"":""1ADA""}",https://raw.githubusercontent.com/obvioussummer46/1/m/m.json,zpvi1EUAKTBfgSIxskO5A2bYYn8OXMGC8cawennolag=,26063ccf421b3cf7e72b8103fd38bea4b1d055fd8ea2f0ac1c72e7fcbb00ca26
6110c1e043f8ba1daa8049dd1c18554198ae8861ac4d2d52275ad4aa,367,1BEST,"{""description"":""Best ADA Pool"",""homepage"":""https://bestadapool.com"",""name"":""bestadapool.com"",""ticker"":""1BEST""}",https://bit.ly/3CAxkal,9mnyDoCDMGPEm17Mu4dJ6Tg38v+wYfX602vZHUSh0dI=,7f55fcbceda6b207b087e287d272fa4fe4f314a7102711be1f1bfca4f90669c8
6110c1e043f8ba1daa8049dd1c18554198ae8861ac4d2d52275ad4aa,378,1BEST,"{""description"":""Best ADA Pool"",""homepage"":""https://bestadapool.com"",""name"":""bestadapool.com"",""ticker"":""1BEST""}",https://bestadapool.com/metadata.json,+z+8ouRmJ/moqfXjEnnqMJv/Tfh7efZ4TN44o6RPDRM=,300b6b04e4116dce26e9e124b869d48a635499f45cf68ab8e4ffab656617c949
6110c1e043f8ba1daa8049dd1c18554198ae8861ac4d2d52275ad4aa,367,1BEST,"{""description"":""Best ADA Pool"",""homepage"":""https://bestadapool.com"",""name"":""bestadapool.com"",""ticker"":""1BEST""}",https://bit.ly/3Eg2G7z,EY5yLdFflMC7J2h71/Rjpm8V23hV93djn+AEzaQt/Mg=,ea3987d359660355dde4a5c4b16bfd6a93bb09e62f8f8ef1d3ed7bd8140bba7f
75f7b7dec6e4c973407a6a64132961635f405f2c3a9ff31598db01da,228,1COMM,"{""description"":""Your reliable 24x7 ADA community to promote Cardano's sustainability, scalability and decentralization!"",""homepage"":""https://www.onecommunityada.com"",""name"":""One Community ADA"",""ticker"":""1COMM""}",https://onecommunityada.com/public/poolmeta.json,kFNJmU9dSQ4YuKanjk6mp5IAGZMFx///cBWp3/AXIt0=,efa552159bc657cacbe63c5c718741f0bef6d9a83ad1ea133a093bee9e3a8cfb
75f7b7dec6e4c973407a6a64132961635f405f2c3a9ff31598db01da,256,1COMM,"{""description"":""Provider of Cardano/crypto news & updates on Twitter (OneCommunityAda). Relays in N. America and Europe for redundancy and best network synchronization across the globe - Alerts, monitoring and automatic failover in place!"",""homepage"":""https://www.onecommunityada.com"",""name"":""One Community ADA"",""ticker"":""1COMM""}",https://onecommunityada.com/public/poolmeta-v04.json,vs7yQfczbKygSpy37dPTWPKNfK4HqGpKoqcWHiUgAiI=,84da6b523ebae1a2a83f972da02c24dde83f3a1e7759f5c8dbce37c6da5e22a6
2351b4ecc1e75790384f51fe1410306e2f0a6deb1661e8a80d1f50d4,249,1FOC,"{""description"":""FOC's"",""homepage"":""None"",""name"":""focPool"",""ticker"":""1FOC""}",https://git.io/Jt7jt,cV7aGcIeAvHksKapnoJN253igxgxWGAnh2uvltjCJ8U=,19c708349395de62e4a275824ddfc58e872fd0de56607b9c0d478b46c4b16467
39543229fb6734b60f7ce76886eedee4dd17bbcb49e180ffe1200ee5,407,1GURU,"{""description"":""You stake and we mint. Together we build the decentralized future."",""homepage"":""https://stakepool.guru"",""name"":""Stakepool Guru"",""ticker"":""1GURU""}",https://meta.pools.pm/1guru-m1682343333.json,m+SPaYVUQLqinNLMRPTaxs9jTXWNkQrVwpH1xsFWWX4=,67fae021101208f9aa7f67fb83f8ec6c04d3869dfbb4a692b919846084539dcd
54a7cf8a1e91ff0b72a3577c0d2f39d2d7ad1fca63ae0b9e4662053d,247,1JPN,"{""description"":""日本の人から送る壱パーセント手数料のプールです。クラウドサーバーにて運営しています。"",""homepage"":""https://twitter.com/sakakibara1JPN"",""name"":""日本壱プール"",""ticker"":""1JPN""}",https://tinyurl.com/y3noyzvc,O4aQYObgnODnxZ/7mISQWDMCl4B7j2bphnGbkClm1Z4=,15d2114b020e7fab80f7fe5682c6c5b9ccf79a71fa464fa462210961d8c050b8
54a7cf8a1e91ff0b72a3577c0d2f39d2d7ad1fca63ae0b9e4662053d,337,1JPN,"{""description"":""日本の人から送る壱パーセント手数料のプールです。世界壱のコミュニティを持つカルダノブロックチェーンの価値向上に貢献できるよう誠心誠意努めてまいります。"",""homepage"":""https://twitter.com/sakakibara1JPN"",""name"":""日本壱プール"",""ticker"":""1JPN""}",https://raw.githubusercontent.com/skkbra/a/main/a.json,43URxxn+d76JKAgIlNbDnTaRu4nuCAf1ip7Ih9/bQAQ=,e10185ca61e25642d740ddf790e0e7db59faefda47d35d8b4052fec12195ae5a
4aea697c45e39e37e5d842ec8cf6c01a714e88db33a1ba0565ab59af,280,1LOVE,"{""description"":""A low fee high performance, US hosted and supported stake pool. Come stake with us! Original ITN pool ticker [l0ve] <-with a zero, follow us @lovelacepool1 on twitter for the latest updates!"",""homepage"":""https://lovelacepool.com"",""name"":""Lovelacepool"",""ticker"":""1LOVE""}",http://meta.lovelacepool.com,P+ZvgNl3Kuer/BrqNVU8ss0kCcDeaOqccvZ801Ktwyk=,952879102c11123b78eab95d83215dad9e3d078dee10c727851775540f4cc74d
19ffb80dbc1e627a5c5aafadf50257210d66ff35ef2961cb10065b53,405,1Mate,"{""description"":""The MAYZ Protocol ISPO pool"",""homepage"":""https://1mate.io"",""name"":""1Mate"",""ticker"":""1Mate""}",https://raw.githubusercontent.com/qfedesq/1mate/master/c.json,O5dH585N2k0d/1UfofQxHyb6bey+WFXfCI4FJ81sgtY=,2407ad72c21398eb44fe640a5f3e709ac6284a90903c20721a515518d9b9b5eb
19ffb80dbc1e627a5c5aafadf50257210d66ff35ef2961cb10065b53,329,1Mate,"{""description"":""The brand new 1Mate stake pool"",""homepage"":""https://1mate.io"",""name"":""1Mate"",""ticker"":""1Mate""}",https://raw.githubusercontent.com/jumecci/S/master/1mate.json,LJ2ggDc9pBNud75pG/J433nlQNKwLe/d+ACksOzUfgk=,0685bfa53d6b817c72c7a90c8e3e81c1b4018416168d503f64d54a33bc245c89
b7564f7fef9efb021895e1eb7c01ab6029cfd4d4bdce259d08fc9afc,293,1PC,"{""description"":""1% fee forever. Open source and transparent stake pool. Delegate with peace of mind."",""homepage"":""https://1pc.dev/"",""name"":""1 Percent Fee | 1% Fixed"",""ticker"":""1PC""}",https://bit.ly/1pc-meta,bvoDiEOJma07CMN2DMKCcg2PwpiMwWKgyu4nL+oOhNg=,38523e5151ccc1c5ef99742d2961ae19f334f08e47fd72a7a75de845990a9388
b9247e5435f730fa4971aa3f68d3c95ded85790752b6533aca4fcc95,256,1PCT,"{""description"":""1 Percent Pools are dedicated to run stake pools with only 1% fee - ALWAYS!!"",""homepage"":""https://1percentpools.com"",""name"":""1 Percent Pool #00 (v00)"",""ticker"":""1PCT""}",https://git.io/JYUHg,j2MMUgJs5GkI4l3VCgObQv7gwOOveXCwM9xajDDYFU0=,c847c13a28b3bc8a2e1104d1bb7137e32f8b8dfabe3a31194dd7fd54d2e8233b
d9df218f8099261e019bdd304b9a40228070ce61272af835ea13d161,251,1PCT,"{""description"":""Independent Pool with 1 percent fee."",""homepage"":""http://1pct.net"",""name"":""1 Percent Pool"",""ticker"":""1PCT""}",http://1pct.net/poolMetaData.json,j7N58129HTRb7XzfQ2Ne0CyRO3rr9WsKoDtKbpFuuzk=,800cbbbfcf0d3cc883edfb5fb32b9a76ffdf669d601e5446faf5d49023126193
ca44cdacdfacca2393f9458b2be178ff2b517acf020ead85560a88b0,208,1PFP,"{""description"":""This is the 1% Fee Staking Pool come and join the reliable secure and profitable staking"",""homepage"":""https://onepercentfeepool.wordpress.com/"",""name"":""1% Fee Staking Pool"",""ticker"":""1PFP""}",https://raw.githubusercontent.com/gnode01/LGND/master/meta.json,tOhD7y8LsShfNw+8wIPaEPRvDN7JTTflu2ksD9L7Dh8=,8897fad60ca6d72e4095ea8799e15fc893535ec6500f301a5cb9b2dfb49ddcd1
d1db25959274547291f1bbb29d97f78234673b4aaa6d6a29d4a4d7ed,255,1PGO,"{""description"":""Cloud reliability for 1% fee and minimum cost. The expertise of our local team is our contributiuon to this global project. Welcome to the new economy!!"",""homepage"":""https://togopool.org"",""name"":""TogoPool"",""ticker"":""1PGO""}",https://git.io/JmxOI,0GUU1LTmBcnubcgu63EncIC7NUml/SYeim4UOo4T4mU=,0eb51bcf032ef5c2f60fc92d7882aa8bdf7751d882f1841d538df265b422ad8f
91a6ca1f758e92f7a60fb55b2c3fa1ae6e144d21d0547ac94b077bb7,215,1PP02,"{""description"":""💡The 1% Pool #2 ➤➤➤ 99% profit to our delegators!"",""homepage"":""https://www.facebook.com/1-Percent-Pool-105924914554984"",""name"":""One Percent Pool! #2"",""ticker"":""1PP02""}",https://bit.ly/3giGhHI,U2hwJqhrRcqe9O3yEVpLVUS6ZqzchxTEuOCoxrLbY9s=,5c545efd5a31be7af650d85c496e9ec433f976816ac168d67127659676459088
6a3e5b3f20f5d32d7b934cb5a8201b44681165ba4b476f48bd5135ce,210,1PP03,"{""description"":""💡The 1% Pool #3 ➤➤➤ 99% profit to our delegators!"",""homepage"":""https://www.facebook.com/1-Percent-Pool-105924914554984"",""name"":""One Percent Pool! #3"",""ticker"":""1PP03""}",https://bit.ly/2BMverj,ljmKPF2VcG15ldJJqTL/ayFzxpOQGwlOvSGUXs1GT9Y=,4d901806dd36a7c3e6a1a7af794ce6bbe66ab06e516b0d1105bcaccf0dfaa995
e8f538755c14d1e7f1274b46b5f292ba0c247149a8ba7b9eb410eb1a,330,1STEP,"{""description"":""経験豊富なエンジニアが運用する安定稼働のステークプールです。Japanese reliable stake pool operated by experienced engineers."",""homepage"":""https://www.one-step-cardano.com/"",""name"":""1STEP"",""ticker"":""1STEP""}",https://nori-crypto.github.io/1step-cardano/poolMetaData.json,atWhG5I+z9kMWSC8zbpmpZEVijKQuuJ7Bd+C5DooGpA=,77a8ec2012997226feef0ae99bacd2839c30c38c078e6600320f265f1e22517a
